Index,SpellChecker,Original,Corrected,Predicted,Levenshtein Distance,Accuracy,Exact Match
107,TextBlob,revers(),reverse(),rivers(),0.375,55.55555555555556,False
107,SymSpell,revers(),reverse(),reverse,0.0,77.77777777777779,False
107,PyEnchant,revers(),reverse(),revers,0.0,66.66666666666666,False
108,PySpellChecker,popp(),pop(),popped,0.4,60.0,False
108,TextBlob,popp(),pop(),pope(),0.4,60.0,False
108,SymSpell,popp(),pop(),poppy,0.4,60.0,False
108,PyEnchant,popp(),pop(),poppy,0.4,60.0,False
109,PySpellChecker,remve(),remove(),remve(),0.5714285714285714,37.5,False
109,TextBlob,remve(),remove(),remove(),0.0,100.0,True
109,SymSpell,remve(),remove(),remve(),0.5714285714285714,37.5,False
109,PyEnchant,remve(),remove(),removed,0.14285714285714285,75.0,False
110,PySpellChecker,updte(),update(),updte(),0.5714285714285714,37.5,False
110,TextBlob,updte(),update(),update(),0.0,100.0,True
110,SymSpell,updte(),update(),updte(),0.5714285714285714,37.5,False
110,PyEnchant,updte(),update(),update,0.0,75.0,False
111,PySpellChecker,gt(),get(),gt(),0.75,20.0,False
111,TextBlob,gt(),get(),it(),1.0,0.0,False
111,SymSpell,gt(),get(),gtd,0.6666666666666666,20.0,False
111,PyEnchant,gt(),get(),gt,0.5,20.0,False
112,PySpellChecker,kys(),keys(),kys(),0.8,16.666666666666664,False
112,TextBlob,kys(),keys(),keys(),0.0,100.0,True
112,SymSpell,kys(),keys(),kys(),0.8,16.666666666666664,False
112,PyEnchant,kys(),keys(),whiskys,0.8333333333333334,16.666666666666664,False
113,PySpellChecker,vlues(),values(),vlues(),0.8571428571428571,12.5,False
113,TextBlob,vlues(),values(),values(),0.0,100.0,True
113,SymSpell,vlues(),values(),vlues(),0.8571428571428571,12.5,False
113,PyEnchant,vlues(),values(),valueless,0.375,62.5,False
114,PySpellChecker,pritln(),println(),pritln(),0.625,33.33333333333333,False
114,TextBlob,pritln(),println(),print(),0.2857142857142857,55.55555555555556,False
114,SymSpell,pritln(),println(),pritln(),0.625,33.33333333333333,False
114,PyEnchant,pritln(),println(),priority,0.625,33.33333333333333,False
115,PySpellChecker,isNulOrEmty(),isNullOrEmpty(),isNulOrEmty(),0.6153846153846154,33.33333333333333,False
115,TextBlob,isNulOrEmty(),isNullOrEmpty(),isNulOrEmty(),0.6153846153846154,33.33333333333333,False
115,SymSpell,isNulOrEmty(),isNullOrEmpty(),isNulOrEmty(),0.6153846153846154,33.33333333333333,False
115,PyEnchant,isNulOrEmty(),isNullOrEmpty(),isNulOrEmty(),0.6153846153846154,33.33333333333333,False
116,PySpellChecker,isNullOrBlanck(),isNullOrBlank(),isNullOrBlanck(),0.2,80.0,False
116,TextBlob,isNullOrBlanck(),isNullOrBlank(),isNullOrBlanck(),0.2,80.0,False
116,SymSpell,isNullOrBlanck(),isNullOrBlank(),isNullOrBlanck(),0.2,80.0,False
116,PyEnchant,isNullOrBlanck(),isNullOrBlank(),isNullOrBlanck(),0.2,80.0,False
117,PySpellChecker,toIn(),toInt(),toIn(),0.3333333333333333,57.14285714285714,False
117,TextBlob,toIn(),toInt(),town(),0.5,42.857142857142854,False
117,SymSpell,toIn(),toInt(),toIn(),0.3333333333333333,57.14285714285714,False
117,PyEnchant,toIn(),toInt(),Tonkin,0.8333333333333334,14.285714285714285,False
118,PySpellChecker,toStrng(),toString(),toStrng(),0.4444444444444444,50.0,False
118,TextBlob,toStrng(),toString(),toStrng(),0.4444444444444444,50.0,False
118,SymSpell,toStrng(),toString(),toStrng(),0.4444444444444444,50.0,False
118,PyEnchant,toStrng(),toString(),altostrati,1.0,0.0,False
119,PySpellChecker,subsring(),substring(),subsring(),0.6,36.36363636363637,False
119,TextBlob,subsring(),substring(),subsiding(),0.18181818181818182,81.81818181818183,False
119,SymSpell,subsring(),substring(),subsring(),0.6,36.36363636363637,False
119,PyEnchant,subsring(),substring(),subfreezing,0.7272727272727273,27.27272727272727,False
120,PySpellChecker,replce(),replace(),replce(),0.5,44.44444444444444,False
120,TextBlob,replce(),replace(),replace(),0.0,100.0,True
120,SymSpell,replce(),replace(),replce(),0.5,44.44444444444444,False
120,PyEnchant,replce(),replace(),repellence,0.5555555555555556,44.44444444444444,False
121,PySpellChecker,remvRange(),removeRange(),remvRange(),0.7272727272727273,23.076923076923077,False
121,TextBlob,remvRange(),removeRange(),remvRange(),0.7272727272727273,23.076923076923077,False
121,SymSpell,remvRange(),removeRange(),remvRange(),0.7272727272727273,23.076923076923077,False
121,PyEnchant,remvRange(),removeRange(),rearrangement,0.7692307692307693,23.076923076923077,False
122,PySpellChecker,startsWth(),startsWith(),startsWth(),0.36363636363636365,58.333333333333336,False
122,TextBlob,startsWth(),startsWith(),startsWth(),0.36363636363636365,58.333333333333336,False
122,SymSpell,startsWth(),startsWith(),startsWth(),0.36363636363636365,58.333333333333336,False
122,PyEnchant,startsWth(),startsWith(),earthstar,0.8888888888888888,8.333333333333332,False
123,PySpellChecker,ndsWith(),endsWith(),ndsWith(),1.0,0.0,False
123,TextBlob,ndsWith(),endsWith(),ndsWith(),1.0,0.0,False
123,SymSpell,ndsWith(),endsWith(),ndsWith(),1.0,0.0,False
123,PyEnchant,ndsWith(),endsWith(),withstand,1.0,0.0,False
124,PySpellChecker,pluss(),plus(),plusses,0.3333333333333333,66.66666666666666,False
124,TextBlob,pluss(),plus(),plus(),0.0,100.0,True
124,SymSpell,pluss(),plus(),pluss(),0.3333333333333333,66.66666666666666,False
124,PyEnchant,pluss(),plus(),plushness,0.3333333333333333,66.66666666666666,False
125,PySpellChecker,minuss(),minus(),minuss(),0.2857142857142857,71.42857142857143,False
125,TextBlob,minuss(),minus(),minus(),0.0,100.0,True
125,SymSpell,minuss(),minus(),minuss(),0.2857142857142857,71.42857142857143,False
125,PyEnchant,minuss(),minus(),minus,0.0,71.42857142857143,False
126,PySpellChecker,mapOf(),mapOf(),mapOf(),0.0,100.0,True
126,TextBlob,mapOf(),mapOf(),map(),0.4,42.857142857142854,False
126,SymSpell,mapOf(),mapOf(),mapOf(),0.0,100.0,True
126,PyEnchant,mapOf(),mapOf(),Maputo,0.6666666666666666,28.57142857142857,False
127,PySpellChecker,lstOf(),listOf(),lstOf(),0.8571428571428571,12.5,False
127,TextBlob,lstOf(),listOf(),lstOf(),0.8571428571428571,12.5,False
127,SymSpell,lstOf(),listOf(),lstOf(),0.8571428571428571,12.5,False
127,PyEnchant,lstOf(),listOf(),Lowestoft,1.0,0.0,False
128,PySpellChecker,filtr(),filter(),filtr(),0.42857142857142855,50.0,False
128,TextBlob,filtr(),filter(),filter(),0.0,100.0,True
128,SymSpell,filtr(),filter(),filtr(),0.42857142857142855,50.0,False
128,PyEnchant,filtr(),filter(),filtrate,0.5,50.0,False
129,PySpellChecker,forEch(),forEach(),forEch(),0.5,44.44444444444444,False
129,TextBlob,forEch(),forEach(),force(),0.5714285714285714,33.33333333333333,False
129,SymSpell,forEch(),forEach(),forEch(),0.5,44.44444444444444,False
129,PyEnchant,forEch(),forEach(),forereach,0.6666666666666666,33.33333333333333,False
130,PySpellChecker,radom(),random(),radome,0.6666666666666666,25.0,False
130,TextBlob,radom(),random(),random(),0.0,100.0,True
130,SymSpell,radom(),random(),radome,0.6666666666666666,25.0,False
130,PyEnchant,radom(),random(),Radom,0.8,12.5,False
131,PySpellChecker,fnd(),find(),fnd(),0.8,16.666666666666664,False
131,TextBlob,fnd(),find(),and(),1.0,0.0,False
131,SymSpell,fnd(),find(),fnd(),0.8,16.666666666666664,False
131,PyEnchant,fnd(),find(),fnd(),0.8,16.666666666666664,False
132,PySpellChecker,smm(),sum(),smm(),0.2,80.0,False
132,TextBlob,smm(),sum(),sum(),0.0,100.0,True
132,SymSpell,smm(),sum(),smm(),0.2,80.0,False
132,PyEnchant,smm(),sum(),smm(),0.2,80.0,False
133,PySpellChecker,tke(),take(),tke(),0.8,16.666666666666664,False
133,TextBlob,tke(),take(),the(),0.8,16.666666666666664,False
133,SymSpell,tke(),take(),tke(),0.8,16.666666666666664,False
133,PyEnchant,tke(),take(),latke,0.8,16.666666666666664,False
134,PySpellChecker,std::cotut,std::cout,std::cotut,0.2222222222222222,77.77777777777779,False
134,TextBlob,std::cotut,std::cout,st::out,0.5714285714285714,33.33333333333333,False
134,SymSpell,std::cotut,std::cout,std::cotut,0.2222222222222222,77.77777777777779,False
134,PyEnchant,std::cotut,std::cout,std::cotut,0.2222222222222222,77.77777777777779,False
135,PySpellChecker,std::cni,std::cin,std::cni,0.25,75.0,False
135,TextBlob,std::cni,std::cin,st::ni,0.5,37.5,False
135,SymSpell,std::cni,std::cin,std::cni,0.25,75.0,False
135,PyEnchant,std::cni,std::cin,std::cni,0.25,75.0,False
136,PySpellChecker,getlin(),getline(),getlin(),0.25,66.66666666666666,False
136,TextBlob,getlin(),getline(),getting(),0.2222222222222222,77.77777777777779,False
136,SymSpell,getlin(),getline(),getlin(),0.25,66.66666666666666,False
136,PyEnchant,getlin(),getline(),gantline,0.875,11.11111111111111,False
137,PySpellChecker,puch_back(),push_back(),puch_back(),0.09090909090909091,90.9090909090909,False
137,TextBlob,puch_back(),push_back(),puch_back(),0.09090909090909091,90.9090909090909,False
137,SymSpell,puch_back(),push_back(),puch_back(),0.09090909090909091,90.9090909090909,False
137,PyEnchant,puch_back(),push_back(),touchback,0.5555555555555556,36.36363636363637,False
138,PySpellChecker,pop_bck(),pop_back(),pop_bck(),0.4444444444444444,50.0,False
138,TextBlob,pop_bck(),pop_back(),pop_bck(),0.4444444444444444,50.0,False
138,SymSpell,pop_bck(),pop_back(),pop_bck(),0.4444444444444444,50.0,False
138,PyEnchant,pop_bck(),pop_back(),pop_bck(),0.4444444444444444,50.0,False
139,PySpellChecker,sie(),size(),siege,0.6,33.33333333333333,False
139,TextBlob,sie(),size(),she(),0.8,16.666666666666664,False
139,SymSpell,sie(),size(),siege,0.6,33.33333333333333,False
139,PyEnchant,sie(),size(),siege,0.6,33.33333333333333,False
140,PySpellChecker,cler(),clear(),clerk,0.4,42.857142857142854,False
140,TextBlob,cler(),clear(),clear(),0.0,100.0,True
140,SymSpell,cler(),clear(),clerk,0.4,42.857142857142854,False
140,PyEnchant,cler(),clear(),cleric,0.5,42.857142857142854,False
141,PySpellChecker,emty(),empty(),emty(),0.6666666666666666,28.57142857142857,False
141,TextBlob,emty(),empty(),empty(),0.0,100.0,True
141,SymSpell,emty(),empty(),emty(),0.6666666666666666,28.57142857142857,False
141,PyEnchant,emty(),empty(),empty,0.0,71.42857142857143,False
142,PySpellChecker,bgin(),begin(),bgin(),0.8333333333333334,14.285714285714285,False
142,TextBlob,bgin(),begin(),begin(),0.0,100.0,True
142,SymSpell,bgin(),begin(),bgin(),0.8333333333333334,14.285714285714285,False
142,PyEnchant,bgin(),begin(),biggin,0.6666666666666666,28.57142857142857,False
143,PySpellChecker,nd(),end(),nd(),1.0,0.0,False
143,TextBlob,nd(),end(),nd(),1.0,0.0,False
143,SymSpell,nd(),end(),nd(),1.0,0.0,False
143,PyEnchant,nd(),end(),Nd,1.0,0.0,False
144,PySpellChecker,fnd(),find(),fnd(),0.8,16.666666666666664,False
144,TextBlob,fnd(),find(),and(),1.0,0.0,False
144,SymSpell,fnd(),find(),fnd(),0.8,16.666666666666664,False
144,PyEnchant,fnd(),find(),fnd(),0.8,16.666666666666664,False
145,PySpellChecker,instert(),insert(),instert(),0.625,37.5,False
145,TextBlob,instert(),insert(),insert(),0.0,100.0,True
145,SymSpell,instert(),insert(),instert(),0.625,37.5,False
145,PyEnchant,instert(),insert(),instituter,0.5,50.0,False
146,PySpellChecker,earse(),erase(),earse(),0.2857142857142857,71.42857142857143,False
146,TextBlob,earse(),erase(),ears(),0.6666666666666666,28.57142857142857,False
146,SymSpell,earse(),erase(),earse(),0.2857142857142857,71.42857142857143,False
146,PyEnchant,earse(),erase(),Sears,0.8,14.285714285714285,False
147,PySpellChecker,ta(),at(),take,1.0,0.0,False
147,TextBlob,ta(),at(),ta(),0.5,50.0,False
147,SymSpell,ta(),at(),take,1.0,0.0,False
147,PyEnchant,ta(),at(),ta,1.0,0.0,False
148,PySpellChecker,frnt(),front(),frnt(),0.6666666666666666,28.57142857142857,False
148,TextBlob,frnt(),front(),front(),0.0,100.0,True
148,SymSpell,frnt(),front(),frnt(),0.6666666666666666,28.57142857142857,False
148,PyEnchant,frnt(),front(),front,0.0,71.42857142857143,False
149,PySpellChecker,bcak(),back(),bcak(),0.3333333333333333,66.66666666666666,False
149,TextBlob,bcak(),back(),back(),0.0,100.0,True
149,SymSpell,bcak(),back(),bcak(),0.3333333333333333,66.66666666666666,False
149,PyEnchant,bcak(),back(),beefcake,0.8333333333333334,16.666666666666664,False
150,PySpellChecker,srot(),sort(),srot(),0.3333333333333333,66.66666666666666,False
150,TextBlob,srot(),sort(),shot(),0.3333333333333333,66.66666666666666,False
150,SymSpell,srot(),sort(),srot(),0.3333333333333333,66.66666666666666,False
150,PyEnchant,srot(),sort(),scrota,0.6666666666666666,33.33333333333333,False
151,PySpellChecker,revrse(),reverse(),revrse(),0.625,33.33333333333333,False
151,TextBlob,revrse(),reverse(),reverse(),0.0,100.0,True
151,SymSpell,revrse(),reverse(),revrse(),0.625,33.33333333333333,False
151,PyEnchant,revrse(),reverse(),reverse,0.0,77.77777777777779,False
152,PySpellChecker,mni(),min(),mni(),0.4,60.0,False
152,TextBlob,mni(),min(),mi(),0.5,40.0,False
152,SymSpell,mni(),min(),mni(),0.4,60.0,False
152,PyEnchant,mni(),min(),amnion,0.8,20.0,False
153,PySpellChecker,amx(),max(),amx(),0.4,60.0,False
153,TextBlob,amx(),max(),am(),1.0,0.0,False
153,SymSpell,amx(),max(),amx(),0.4,60.0,False
153,PyEnchant,amx(),max(),amx(),0.4,60.0,False
154,PySpellChecker,pritnf(),printf(),pritnf(),0.25,75.0,False
154,TextBlob,pritnf(),printf(),print(),0.2857142857142857,62.5,False
154,SymSpell,pritnf(),printf(),pritnf(),0.25,75.0,False
154,PyEnchant,pritnf(),printf(),priority,0.625,37.5,False
155,PySpellChecker,scfna(),scanf(),scfna(),0.2857142857142857,71.42857142857143,False
155,TextBlob,scfna(),scanf(),sofa(),0.8333333333333334,14.285714285714285,False
155,SymSpell,scfna(),scanf(),scfna(),0.2857142857142857,71.42857142857143,False
155,PyEnchant,scfna(),scanf(),scfna(),0.2857142857142857,71.42857142857143,False
156,PySpellChecker,stcpy(),strcpy(),stcpy(),0.7142857142857143,25.0,False
156,TextBlob,stcpy(),strcpy(),steps(),0.7142857142857143,25.0,False
156,SymSpell,stcpy(),strcpy(),stcpy(),0.7142857142857143,25.0,False
156,PyEnchant,stcpy(),strcpy(),stcpy(),0.7142857142857143,25.0,False
157,PySpellChecker,strln(),strlen(),strln(),0.42857142857142855,50.0,False
157,TextBlob,strln(),strlen(),still(),0.5714285714285714,37.5,False
157,SymSpell,strln(),strlen(),strln(),0.42857142857142855,50.0,False
157,PyEnchant,strln(),strlen(),stroll,0.5,37.5,False
158,PySpellChecker,strcm(),strcmp(),strcm(),0.2857142857142857,62.5,False
158,TextBlob,strcm(),strcmp(),struck(),0.375,62.5,False
158,SymSpell,strcm(),strcmp(),strcm(),0.2857142857142857,62.5,False
158,PyEnchant,strcm(),strcmp(),strict,0.5,37.5,False
159,PySpellChecker,strct(),strcat(),strct(),0.42857142857142855,50.0,False
159,TextBlob,strct(),strcat(),strict(),0.25,75.0,False
159,SymSpell,strct(),strcat(),strct(),0.42857142857142855,50.0,False
159,PyEnchant,strct(),strcat(),strict,0.3333333333333333,50.0,False
160,PySpellChecker,maloc(),malloc(),maloc(),0.5714285714285714,37.5,False
160,TextBlob,maloc(),malloc(),malo(),0.5,37.5,False
160,SymSpell,maloc(),malloc(),maloc(),0.5714285714285714,37.5,False
160,PyEnchant,maloc(),malloc(),Mallorca,0.5,50.0,False
161,PySpellChecker,caloc(),calloc(),caloc(),0.5714285714285714,37.5,False
161,TextBlob,caloc(),calloc(),call(),0.3333333333333333,50.0,False
161,SymSpell,caloc(),calloc(),caloc(),0.5714285714285714,37.5,False
161,PyEnchant,caloc(),calloc(),local,1.0,0.0,False
162,PySpellChecker,fre(),free(),free,0.0,66.66666666666666,False
162,TextBlob,fre(),free(),are(),0.6,33.33333333333333,False
162,SymSpell,fre(),free(),free,0.0,66.66666666666666,False
162,PyEnchant,fre(),free(),free,0.0,66.66666666666666,False
163,PySpellChecker,reloc(),realloc(),reloc(),0.7142857142857143,22.22222222222222,False
163,TextBlob,reloc(),realloc(),relic(),0.7142857142857143,22.22222222222222,False
163,SymSpell,reloc(),realloc(),reloc(),0.7142857142857143,22.22222222222222,False
163,PyEnchant,reloc(),realloc(),forelock,0.625,33.33333333333333,False
164,PySpellChecker,memset(),memset(),memset(),0.0,100.0,True
164,TextBlob,memset(),memset(),meet(),0.6666666666666666,25.0,False
164,SymSpell,memset(),memset(),memset(),0.0,100.0,True
164,PyEnchant,memset(),memset(),meseems,0.5714285714285714,37.5,False
165,PySpellChecker,mcpy(),memcpy(),mcpy(),0.8333333333333334,12.5,False
165,TextBlob,mcpy(),memcpy(),may(),0.8,12.5,False
165,SymSpell,mcpy(),memcpy(),mcpy(),0.8333333333333334,12.5,False
165,PyEnchant,mcpy(),memcpy(),mcpy(),0.8333333333333334,12.5,False
166,PySpellChecker,fpen(),fopen(),fpen(),0.8333333333333334,14.285714285714285,False
166,TextBlob,fpen(),fopen(),open(),1.0,0.0,False
166,SymSpell,fpen(),fopen(),fpen(),0.8333333333333334,14.285714285714285,False
166,PyEnchant,fpen(),fopen(),halfpence,1.0,0.0,False
167,PySpellChecker,flose(),fclose(),flose(),0.8571428571428571,12.5,False
167,TextBlob,flose(),fclose(),close(),1.0,0.0,False
167,SymSpell,flose(),fclose(),flose(),0.8571428571428571,12.5,False
167,PyEnchant,flose(),fclose(),floccose,0.875,12.5,False
168,PySpellChecker,fgts(),fgets(),fgts(),0.6666666666666666,28.57142857142857,False
168,TextBlob,fgts(),fgets(),fits(),0.8333333333333334,14.285714285714285,False
168,SymSpell,fgts(),fgets(),fgts(),0.6666666666666666,28.57142857142857,False
168,PyEnchant,fgts(),fgets(),fgts(),0.6666666666666666,28.57142857142857,False
169,PySpellChecker,fputss(),fputs(),fputss(),0.2857142857142857,71.42857142857143,False
169,TextBlob,fputss(),fputs(),fuss(),0.8333333333333334,14.285714285714285,False
169,SymSpell,fputss(),fputs(),fputss(),0.2857142857142857,71.42857142857143,False
169,PyEnchant,fputss(),fputs(),putsch,1.0,0.0,False
170,PySpellChecker,fprntf(),fprintf(),fprntf(),0.625,33.33333333333333,False
170,TextBlob,fprntf(),fprintf(),fprntf(),0.625,33.33333333333333,False
170,SymSpell,fprntf(),fprintf(),fprntf(),0.625,33.33333333333333,False
170,PyEnchant,fprntf(),fprintf(),fprntf(),0.625,33.33333333333333,False
171,PySpellChecker,fscnf(),fscanf(),fscnf(),0.5714285714285714,37.5,False
171,TextBlob,fscnf(),fscanf(),fscnf(),0.5714285714285714,37.5,False
171,SymSpell,fscnf(),fscanf(),fscnf(),0.5714285714285714,37.5,False
171,PyEnchant,fscnf(),fscanf(),fscnf(),0.5714285714285714,37.5,False
172,PySpellChecker,squrt(),sqrt(),squrt(),0.6666666666666666,33.33333333333333,False
172,TextBlob,squrt(),sqrt(),squat(),0.6666666666666666,33.33333333333333,False
172,SymSpell,squrt(),sqrt(),squrt(),0.6666666666666666,33.33333333333333,False
172,PyEnchant,squrt(),sqrt(),squirt,0.6666666666666666,33.33333333333333,False
173,PySpellChecker,pwo(),pow(),pwo(),0.4,60.0,False
173,TextBlob,pwo(),pow(),two(),0.6,40.0,False
173,SymSpell,pwo(),pow(),pwo(),0.4,60.0,False
173,PyEnchant,pwo(),pow(),sapwood,1.0,0.0,False
174,PySpellChecker,Console.WriteLin(),Console.WriteLine(),Console.WriteLin(),0.1111111111111111,84.21052631578947,False
174,TextBlob,Console.WriteLin(),Console.WriteLine(),Console.WriteLin(),0.1111111111111111,84.21052631578947,False
174,SymSpell,Console.WriteLin(),Console.WriteLine(),Console.WriteLin(),0.1111111111111111,84.21052631578947,False
174,PyEnchant,Console.WriteLin(),Console.WriteLine(),Disconsolateness,0.9375,5.263157894736842,False
175,PySpellChecker,Console.Readlin(),Console.ReadLine(),Console.Readlin(),0.17647058823529413,77.77777777777779,False
175,TextBlob,Console.Readlin(),Console.ReadLine(),Console.Headline(),0.1111111111111111,88.88888888888889,False
175,SymSpell,Console.Readlin(),Console.ReadLine(),Console.Readlin(),0.17647058823529413,77.77777777777779,False
175,PyEnchant,Console.Readlin(),Console.ReadLine(),Console. Readlin(),0.4444444444444444,55.55555555555556,False
176,PySpellChecker,Equls(),Equals(),Equls(),0.5714285714285714,37.5,False
176,TextBlob,Equls(),Equals(),Souls(),0.8571428571428571,12.5,False
176,SymSpell,Equls(),Equals(),Equls(),0.5714285714285714,37.5,False
176,PyEnchant,Equls(),Equals(),Equuleus,0.5,50.0,False
177,PySpellChecker,ToStrng(),ToString(),ToStrng(),0.4444444444444444,50.0,False
177,TextBlob,ToStrng(),ToString(),ToStrng(),0.4444444444444444,50.0,False
177,SymSpell,ToStrng(),ToString(),ToStrng(),0.4444444444444444,50.0,False
177,PyEnchant,ToStrng(),ToString(),Altostrati,1.0,0.0,False
178,PySpellChecker,Pars(),Parse(),parson,0.5,42.857142857142854,False
178,TextBlob,Pars(),Parse(),Wars(),0.5,42.857142857142854,False
178,SymSpell,Pars(),Parse(),Pars(),0.3333333333333333,57.14285714285714,False
178,PyEnchant,Pars(),Parse(),Parse,0.0,71.42857142857143,False
179,PySpellChecker,Aad(),Add(),Aad(),0.2,80.0,False
179,TextBlob,Aad(),Add(),Had(),0.4,60.0,False
179,SymSpell,Aad(),Add(),Aad(),0.2,80.0,False
179,PyEnchant,Aad(),Add(),Aad(),0.2,80.0,False
180,PySpellChecker,Rmove(),Remove(),Rmove(),0.8571428571428571,12.5,False
180,TextBlob,Rmove(),Remove(),Move(),1.0,0.0,False
180,SymSpell,Rmove(),Remove(),Rmove(),0.8571428571428571,12.5,False
180,PyEnchant,Rmove(),Remove(),Removed,0.14285714285714285,75.0,False
181,PySpellChecker,Subtring(),Substring(),Subtring(),0.7,27.27272727272727,False
181,TextBlob,Subtring(),Substring(),Subtring(),0.7,27.27272727272727,False
181,SymSpell,Subtring(),Substring(),Subtring(),0.7,27.27272727272727,False
181,PyEnchant,Subtring(),Substring(),Subtribe,0.625,27.27272727272727,False
182,PySpellChecker,IndxOf(),IndexOf(),IndxOf(),0.625,33.33333333333333,False
182,TextBlob,IndxOf(),IndexOf(),IndxOf(),0.625,33.33333333333333,False
182,SymSpell,IndxOf(),IndexOf(),IndxOf(),0.625,33.33333333333333,False
182,PyEnchant,IndxOf(),IndexOf(),Indigotin,0.6666666666666666,33.33333333333333,False
183,PySpellChecker,Contians(),Contains(),Contians(),0.2,80.0,False
183,TextBlob,Contians(),Contains(),Contains(),0.0,100.0,True
183,SymSpell,Contians(),Contains(),Contians(),0.2,80.0,False
183,PyEnchant,Contians(),Contains(),Constantia,0.6,40.0,False
184,PySpellChecker,Replce(),Replace(),Replce(),0.5,44.44444444444444,False
184,TextBlob,Replce(),Replace(),Replace(),0.0,100.0,True
184,SymSpell,Replce(),Replace(),Replce(),0.5,44.44444444444444,False
184,PyEnchant,Replce(),Replace(),Repellence,0.5555555555555556,44.44444444444444,False
185,PySpellChecker,Trimm(),Trim(),trimmed,0.5,50.0,False
185,TextBlob,Trimm(),Trim(),Crime(),0.5,50.0,False
185,SymSpell,Trimm(),Trim(),Trimm(),0.3333333333333333,66.66666666666666,False
185,PyEnchant,Trimm(),Trim(),Trimmer,0.3333333333333333,66.66666666666666,False
186,PySpellChecker,StartsWth(),StartsWith(),StartsWth(),0.36363636363636365,58.333333333333336,False
186,TextBlob,StartsWth(),StartsWith(),StartsWth(),0.36363636363636365,58.333333333333336,False
186,SymSpell,StartsWth(),StartsWith(),StartsWth(),0.36363636363636365,58.333333333333336,False
186,PyEnchant,StartsWth(),StartsWith(),Earthstar,0.8888888888888888,8.333333333333332,False
187,PySpellChecker,Endswth(),EndsWith(),Endswth(),0.5555555555555556,40.0,False
187,TextBlob,Endswth(),EndsWith(),Endswth(),0.5555555555555556,40.0,False
187,SymSpell,Endswth(),EndsWith(),Endswth(),0.5555555555555556,40.0,False
187,PyEnchant,Endswth(),EndsWith(),Wandsworth,1.0,0.0,False
188,PySpellChecker,ToUppr(),ToUpper(),ToUppr(),0.375,55.55555555555556,False
188,TextBlob,ToUppr(),ToUpper(),ToUppr(),0.375,55.55555555555556,False
188,SymSpell,ToUppr(),ToUpper(),ToUppr(),0.375,55.55555555555556,False
188,PyEnchant,ToUppr(),ToUpper(),Toupee,0.3333333333333333,44.44444444444444,False
189,PySpellChecker,ToLowr(),ToLower(),ToLowr(),0.375,55.55555555555556,False
189,TextBlob,ToLowr(),ToLower(),ToLowr(),0.375,55.55555555555556,False
189,SymSpell,ToLowr(),ToLower(),ToLowr(),0.375,55.55555555555556,False
189,PyEnchant,ToLowr(),ToLower(),Towrope,0.7142857142857143,22.22222222222222,False
190,PySpellChecker,Jion(),Join(),Jion(),0.3333333333333333,66.66666666666666,False
190,TextBlob,Jion(),Join(),Lion(),0.5,50.0,False
190,SymSpell,Jion(),Join(),Jion(),0.3333333333333333,66.66666666666666,False
190,PyEnchant,Jion(),Join(),Jillion,0.8333333333333334,16.666666666666664,False
191,PySpellChecker,Srot(),Sort(),Srot(),0.3333333333333333,66.66666666666666,False
191,TextBlob,Srot(),Sort(),Trot(),0.5,50.0,False
191,SymSpell,Srot(),Sort(),Srot(),0.3333333333333333,66.66666666666666,False
191,PyEnchant,Srot(),Sort(),Scrota,0.6666666666666666,33.33333333333333,False
192,PySpellChecker,Fnd(),Find(),Fnd(),0.8,16.666666666666664,False
192,TextBlob,Fnd(),Find(),And(),1.0,0.0,False
192,SymSpell,Fnd(),Find(),Fnd(),0.8,16.666666666666664,False
192,PyEnchant,Fnd(),Find(),Fnd(),0.8,16.666666666666664,False
193,PySpellChecker,Lngth(),Length(),Lngth(),0.8571428571428571,12.5,False
193,TextBlob,Lngth(),Length(),Length(),0.0,100.0,True
193,SymSpell,Lngth(),Length(),Lngth(),0.8571428571428571,12.5,False
193,PyEnchant,Lngth(),Length(),Length,0.0,75.0,False
194,PySpellChecker,conole.log(),console.log(),conole.log(),0.75,23.076923076923077,False
194,TextBlob,conole.log(),console.log(),console.log(),0.0,100.0,True
194,SymSpell,conole.log(),console.log(),conole.log(),0.75,23.076923076923077,False
194,PyEnchant,conole.log(),console.log(),conchology,0.7,23.076923076923077,False
195,PySpellChecker,alret(),alert(),alret(),0.2857142857142857,71.42857142857143,False
195,TextBlob,alret(),alert(),alert(),0.0,100.0,True
195,SymSpell,alret(),alert(),alret(),0.2857142857142857,71.42857142857143,False
195,PyEnchant,alret(),alert(),already,0.7142857142857143,28.57142857142857,False
196,PySpellChecker,promt(),prompt(),promt(),0.42857142857142855,50.0,False
196,TextBlob,promt(),prompt(),prompt(),0.0,100.0,True
196,SymSpell,promt(),prompt(),promt(),0.42857142857142855,50.0,False
196,PyEnchant,promt(),prompt(),prompt,0.0,75.0,False
197,PySpellChecker,parsInt(),parseInt(),parsInt(),0.5555555555555556,40.0,False
197,TextBlob,parsInt(),parseInt(),parent(),0.625,30.0,False
197,SymSpell,parsInt(),parseInt(),parsInt(),0.5555555555555556,40.0,False
197,PyEnchant,parsInt(),parseInt(),parsimony,0.5555555555555556,40.0,False
198,PySpellChecker,parsFloat(),parseFloat(),parsFloat(),0.6363636363636364,33.33333333333333,False
198,TextBlob,parsFloat(),parseFloat(),parsFloat(),0.6363636363636364,33.33333333333333,False
